#F mu_McMaster.dat
#UT Photon-atom total cross sections for X-ray attenuation (McMaster)
#C  Derived from the ESRF DABAX file CrossSec_McMaster.dat (dated 2001-09-18),
#C  itself generated with the mucal subroutine (P. Bandyopadhyay) from:
#C    W. H. McMaster, N. Kerr Del Grande, J. H. Mallett & J. H. Hubbell (1969),
#C    Compilation of X-ray Cross Sections, UCRL-50174 Sec. II Rev. 1.
#C  Modifications for pxrd-refine (see ATTRIBUTION.md):
#C    - energy-trimmed to 2-120 keV (lab + synchrotron powder-XRD band)
#C    - columns reduced to PhotonEnergy / Photoelectric / Total
#C      (the photoelectric column is kept to detect absorption-edge
#C       intervals: it is the only component that jumps at an edge)
#C  Elements Z=84,85,87,88,89,91,93 are absent from the McMaster compilation.
#UD Column description:
#UD   1: PhotonEnergy[eV]  2: Photoelectric[barn/atom]  3: Total[barn/atom]
#S   1 H
#N 3
#L PhotonEnergy[eV]  Photoelectric[barn/atom]  Total[barn/atom]
10195.5 1.26835 3.56557
10394.9 1.18488 3.46832
10598.1 1.10686 3.37682
10805.3 1.03394 3.29073
11016.6 0.965774 3.2097
11232 0.902072 3.13344
11451.6 0.842538 3.06163
11675.5 0.786906 2.99401
11903.8 0.73492 2.93033
12136.6 0.686345 2.87033
12373.9 0.640958 2.81379
12615.8 0.598554 2.7605
12862.5 0.558937 2.71026
13114 0.521928 2.66288
13370.4 0.487354 2.61819
13631.8 0.455058 2.57602
13898.4 0.424891 2.53622
14170.1 0.396713 2.49864
14447.1 0.370395 2.46314
14729.6 0.345815 2.4296
15017.6 0.322859 2.3979
15311.3 0.30142 2.36792
15610.6 0.2814 2.33957
15915.9 0.262705 2.31273
16227.1 0.245247 2.28732
16544.3 0.228946 2.26325
16867.8 0.213724 2.24044
17197.6 0.199512 2.21881
17533.9 0.186243 2.19828
17876.7 0.173854 2.17879
18226.3 0.162287 2.16028
18582.6 0.151489 2.14268
18946 0.141408 2.12594
19316.4 0.131997 2.11001
19694.1 0.123211 2.09483
20079.2 0.11501 2.08035
20471.8 0.107354 2.06654
20872 0.100207 2.05335
21280.1 0.0935363 2.04075
21696.2 0.0873092 2.02869
22120.4 0.0814971 2.01713
22552.9 0.0760717 2.00606
22993.9 0.071008 1.99543
23443.5 0.0662815 1.98522
23901.9 0.0618699 1.9754
24369.2 0.0577524 1.96594
24845.7 0.0539092 1.95682
25331.5 0.0503224 1.94802
25826.8 0.0469745 1.93952
26331.8 0.0438499 1.93129
26846.6 0.0409336 1.92331
27371.5 0.0382118 1.91557
27906.7 0.0356715 1.90805
28452.3 0.0333006 1.90073
29008.7 0.0310878 1.8936
29575.9 0.0290226 1.88665
30154.1 0.027095 1.87985
30743.7 0.025296 1.8732
31344.8 0.023617 1.86669
31957.7 0.0220498 1.8603
32582.6 0.0205872 1.85402
33219.7 0.019222 1.84784
33869.2 0.0179479 1.84176
